"M","valence","par","item","study","TSlength","scale","MpD","pop","retro","TSlength_c","MpD_c"
0,0,757,6,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,7,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,8,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,10,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,12,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,13,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,14,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,15,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,16,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,17,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,18,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,19,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,20,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,757,21,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,757,22,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,757,23,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,757,24,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,757,25,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,757,26,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,757,27,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,757,28,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,757,29,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,757,30,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,1,757,31,7,103,0,3.7,1,0,2.1437125748503,-2.11428571428571
0,0,758,3,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,758,6,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,758,10,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,758,13,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,758,15,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,758,17,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,758,18,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,758,19,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,758,20,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,758,22,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,758,23,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,758,24,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,758,25,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,758,26,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,758,27,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,758,28,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,758,29,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,758,30,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,758,31,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,759,6,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,0,759,10,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,0,759,13,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,1,759,22,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,1,759,23,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,1,759,24,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,1,759,25,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,1,759,26,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,1,759,27,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,1,759,28,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,1,759,29,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,1,759,30,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,1,759,31,7,156,0,3.7,1,0,55.1437125748503,-2.11428571428571
0,0,760,1,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,2,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,3,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,4,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,6,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,7,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,8,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,9,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,10,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,11,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,12,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,13,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,15,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,17,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,18,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,19,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,20,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,760,21,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,1,760,22,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
1,1,760,23,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,1,760,24,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,1,760,25,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,1,760,26,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,1,760,27,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
1,1,760,28,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
1,1,760,29,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,1,760,30,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,1,760,31,7,69,0,3.7,1,0,-31.8562874251497,-2.11428571428571
0,0,761,2,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,3,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,5,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,6,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,8,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,10,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,11,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,13,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,14,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,15,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,17,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,18,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,761,19,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,1,761,22,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,1,761,23,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,1,761,24,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,1,761,25,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,1,761,26,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,1,761,27,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,1,761,28,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,1,761,29,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,1,761,31,7,90,0,3.7,1,0,-10.8562874251497,-2.11428571428571
0,0,762,1,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,2,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,3,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,4,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,5,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,6,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,8,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,9,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,10,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,11,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,13,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,15,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,17,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,18,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,19,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,20,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,762,21,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,1,762,22,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,1,762,23,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,1,762,24,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,1,762,25,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,1,762,26,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,1,762,27,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,1,762,28,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,1,762,29,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,1,762,30,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,1,762,31,7,114,0,3.7,1,0,13.1437125748503,-2.11428571428571
0,0,763,1,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,2,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,3,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,4,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,5,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,6,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,7,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,8,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,9,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,10,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,11,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,12,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,13,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,14,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,15,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,16,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,17,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,18,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,19,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,20,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,763,21,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,1,763,22,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,1,763,23,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,1,763,24,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,1,763,25,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,1,763,26,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,1,763,27,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,1,763,28,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,1,763,29,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,1,763,30,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,1,763,31,7,164,0,3.7,1,0,63.1437125748503,-2.11428571428571
0,0,764,1,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,2,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,3,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,4,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,5,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,6,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,7,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,8,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,9,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,10,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,11,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,12,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,13,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,14,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,15,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,16,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,17,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,18,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,19,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,20,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,764,21,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,764,22,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,764,23,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,764,24,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,764,25,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,764,26,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,764,27,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,764,28,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,764,29,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,764,30,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,1,764,31,7,152,0,3.7,1,0,51.1437125748503,-2.11428571428571
0,0,765,1,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,2,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,3,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,4,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,5,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,6,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,7,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,8,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,9,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
1,0,765,10,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,11,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,12,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,13,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,14,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,15,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,16,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,17,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,18,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
1,0,765,19,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,765,20,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
1,0,765,21,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
1,1,765,22,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
1,1,765,23,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
1,1,765,24,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
1,1,765,25,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,1,765,26,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,1,765,27,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,1,765,28,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
1,1,765,29,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
1,1,765,30,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
1,1,765,31,7,188,0,3.7,1,0,87.1437125748503,-2.11428571428571
0,0,766,1,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,2,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,3,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,4,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,5,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,6,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,7,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,8,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,9,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,10,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,13,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,14,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,15,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,16,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,17,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,18,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,19,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,20,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,766,21,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
1,1,766,22,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,766,23,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,766,24,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,766,25,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,766,26,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,766,27,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,766,28,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,766,29,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,766,30,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,1,766,31,7,91,0,3.7,1,0,-9.8562874251497,-2.11428571428571
0,0,767,1,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,3,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,4,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,5,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,6,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,8,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,10,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,13,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,14,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,16,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,17,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,18,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,767,19,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,1,767,22,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
1,1,767,23,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,1,767,24,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
1,1,767,25,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,1,767,26,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,1,767,27,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,1,767,28,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,1,767,29,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,1,767,30,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,1,767,31,7,126,0,3.7,1,0,25.1437125748503,-2.11428571428571
0,0,768,2,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,3,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,4,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,5,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,6,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,7,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,10,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,13,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,14,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,16,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,17,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,18,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,19,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,20,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,768,21,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,1,768,22,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,1,768,24,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,1,768,25,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,1,768,26,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,1,768,27,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,1,768,28,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,1,768,29,7,121,0,3.7,1,0,20.1437125748503,-2.11428571428571
0,0,769,4,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,0,769,5,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,0,769,6,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,0,769,7,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,0,769,8,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,0,769,10,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,0,769,13,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,0,769,15,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,0,769,17,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,0,769,19,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
1,1,769,22,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,1,769,23,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
1,1,769,24,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,1,769,25,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,1,769,26,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
1,1,769,27,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,1,769,28,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
1,1,769,29,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,1,769,30,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,1,769,31,7,159,0,3.7,1,0,58.1437125748503,-2.11428571428571
0,0,770,3,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,0,770,5,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,0,770,6,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,0,770,8,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,0,770,10,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,0,770,13,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,0,770,14,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,0,770,15,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,0,770,17,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,0,770,19,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,1,770,22,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,1,770,23,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,1,770,24,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,1,770,25,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,1,770,26,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,1,770,27,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,1,770,28,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,1,770,29,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,1,770,30,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,1,770,31,7,31,0,3.7,1,0,-69.8562874251497,-2.11428571428571
0,0,771,3,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,5,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,6,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,7,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,8,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,10,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,12,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,13,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,14,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,15,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,17,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,18,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,0,771,19,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
0,1,771,22,7,60,0,3.7,1,0,-40.8562874251497,-2.11428571428571
